pi_system_time_s,status_code,uwb_data.local_node.id,uwb_data.local_node.role,uwb_data.anchor_info.anchor_count,dis_0,dis_1,dis_2,dis_3,imu_data.IMU_temp,imu_data.accX,imu_data.accY,imu_data.accZ,imu_data.gyroX,imu_data.gyroY,imu_data.gyroZ,imu_data.MagX,imu_data.MagY,imu_data.MagZ,imu_data.magX,imu_data.magY,imu_data.magZ,imu_data.roll,imu_data.tilt,imu_data.pan,imu_data.Qw,imu_data.Qx,imu_data.Qy,imu_data.Qz,imu_data.timestamp,imu_data.readtime
1742703817.481810,,0,Tag,4,6.396,5.301,2.584,4.614,,9.697803,-1.521418,0.745942,40.740408000000000,6.191702000000000,1.350595,-1305.190656,-394.256256,82.644368,-1305.0,-390.0,103.5,-79.258952,84.63150400000000,70.184536,0.219134,0.695391,-0.08782,0.678747,112287.095,112289.414
1742703817.502240,,0,Tag,4,6.496,5.265,2.57,4.688,,9.63065,-1.582309,0.756197,40.809984,6.234681,1.5111170000000000,-1306.687232,-391.19184000000000,81.277288,-1306.5,-387.0,102.0,-79.280048,84.6678,70.972928,0.214113,0.696043,-0.082949,0.680292,112307.095,112309.44900000000
1742703817.521590,,0,Tag,4,6.423,5.282,2.515,4.688,,9.656224,-1.5567800000000000,0.767022,40.950468,6.24796,1.5121960000000000,-1306.67968,-394.053696,78.1454,-1306.5,-390.0,99.0,-79.30342400000000,84.69968,71.768872,0.20904800000000000,0.696658,-0.078068,0.6818140000000000,112327.095,112329.448
1742703817.541050,,0,Tag,4,6.338,5.291,2.582,4.667,,9.692097,-1.580095,0.7517470000000000,41.020944,6.325504,1.5156320000000000,-1311.18208,-404.61040000000000,79.16024,-1311.0,-400.5,100.5,-79.325896,84.73930400000000,72.55920000000000,0.20396500000000000,0.697248,-0.073165,0.6832930000000000,112347.095,112349.416
1742703817.561500,,0,Tag,4,6.403,5.255,2.51,4.7,,9.679902,-1.5041960000000000,0.733551,41.161608,6.291905,1.444353,-1311.193216,-403.31449600000000,83.72304800000000,-1311.0,-399.0,105.0,-79.348608,84.780352,73.351056,0.198852,0.697807,-0.068241,0.6847370000000000,112367.095,112369.45
1742703817.581980,,0,Tag,4,6.579,5.219,2.579,4.705,,9.62862,-1.5616950000000000,0.766907,41.160628000000000,6.146237000000000,1.537023,-1303.7045760000000,-402.01856,88.304208,-1303.5,-397.5,109.5,-79.37024,84.815272,74.14806400000000,0.193742,0.698324,-0.063312,0.686147,112387.095,112389.447
1742703817.602450,,0,Tag,4,6.575,5.203,2.547,4.712,,9.695498000000000,-1.586932,0.820496,41.160592,6.197762,1.581394,-1306.711296,-406.64892800000000,91.09119200000000,-1306.5,-402.0,112.5,-79.39297600000000,84.8472,74.949192,0.188609,0.698803,-0.058378,0.687526,112407.095,112409.414
1742703817.620780,,0,Tag,4,6.599,5.176,2.52,4.808,,9.720957,-1.55144,0.7742560000000000,41.144108000000000,5.989081,1.925033,-1305.207424,-408.07987200000000,89.528928,-1305.0,-403.5,111.0,-79.420728,84.88136,75.74754400000000,0.183439,0.699249,-0.053476000000000000,0.6888680000000000,112427.095,112429.448
1742703817.641290,,0,Tag,4,6.478,5.2,2.57,4.832,,9.639091000000000,-1.5081,0.688099,41.383244,6.004484,1.856132,-1305.213696,-417.205632,92.120728,-1305.0,-412.5,114.0,-79.450464,84.943784,76.51951200000000,0.178233,0.6996940000000000,-0.048573,0.690145,112447.095,112449.45
1742703817.661900,,0,Tag,4,6.516,5.136,2.506,4.808,,9.628926,-1.5319860000000000,0.6987560000000000,41.511432,6.124599,1.579748,-1306.725248,-412.91276800000000,96.81488,-1306.5,-408.0,118.5,-79.47932,85.00472000000000,77.2974,0.17299800000000000,0.700104,-0.043634,0.69139,112467.095,112469.413
1742703817.681530,,0,Tag,4,6.484,5.179,2.543,4.923,,9.679663,-1.488442,0.790581,41.59606,6.213241,1.569602,-1305.235584,-420.607616,100.97629600000000,-1305.0,-415.5,123.0,-79.504616,85.04588800000000,78.09768800000000,0.16776,0.700457,-0.038652,0.692619,112487.095,112489.446
1742703817.701990,,0,Tag,4,6.622,5.167,2.487,4.846,,9.620243,-1.456882,0.8636390000000000,41.721332,6.1070970000000000,1.7207250000000000,-1305.2497920000000,-425.373024,106.767488,-1305.0,-420.0,129.0,-79.530864,85.06962400000000,78.915128,0.162511,0.700755,-0.033673,0.693828,112507.095,112509.447
1742703817.721360,,0,Tag,4,6.611,5.033,2.586,4.901,,9.567654,-1.4719850000000000,0.7918300000000000,41.720476,6.059041,1.8596490000000000,-1305.230848,-429.53081600000000,99.0728,-1305.0,-424.5,121.5,-79.561272,85.09732800000000,79.731512,0.15721,0.701023,-0.028701000000000000,0.695001,112527.095,112529.417
1742703817.740900,,0,Tag,4,6.669,5.066,2.561,4.903,,9.59203,-1.464394,0.7512180000000000,41.7915,6.092465,1.7203960000000000,-1306.7600640000000,-431.569376,110.98905600000000,-1306.5,-426.0,133.5,-79.593048,85.13776,80.536008,0.151886,0.701271,-0.023730000000000000,0.696122,112547.095,112549.45
1742703817.761370,,0,Tag,4,6.687,5.088,2.568,5.026,,9.651065,-1.4713050000000000,0.77111,41.89816,6.229853000000000,1.5503020000000000,-1308.270848,-433.27036800000000,115.41317600000000,-1308.0,-427.5,138.0,-79.620584,85.168936,81.35120000000000,0.14657200000000000,0.701471,-0.018723,0.69721,112567.095,112569.414
1742703817.781810,,0,Tag,4,6.687,4.997,2.577,4.942,,9.675877,-1.452859,0.809099,41.932972,6.244597,1.6214820000000000,-1305.284608,-442.531136,121.00918400000000,-1305.0,-436.5,144.0,-79.64756,85.182288,82.18503200000000,0.14125,0.701616,-0.013704,0.698279,112587.095,112589.412
1742703817.801270,,0,Tag,4,6.687,5.009,2.595,4.987,,9.641611,-1.454824,0.721615,42.001040000000000,6.013591,1.887044,-1302.2958080000000,-442.733664,125.51180800000000,-1302.0,-436.5,148.5,-79.678792,85.22272,82.992176,0.13589000000000000,0.701757,-0.008708,0.6992810000000000,112607.095,112609.447
1742703817.821730,,0,Tag,4,6.455,5.002,2.607,4.973,,9.661717,-1.371928,0.641303,42.0011,6.1935330000000000,2.007103,-1299.280256,-448.45744000000000,119.2554,-1299.0,-442.5,142.5,-79.715544,85.270048,83.79366400000000,0.130482,0.7018720000000000,-0.0037390000000000000,0.700239,112627.095,112629.413
1742703817.842180,,0,Tag,4,6.52,4.992,2.503,5.054,,9.729411000000000,-1.344426,0.661403,41.859712000000000,6.118017,2.1443690000000000,-1303.799424,-442.801184,127.00656800000000,-1303.5,-436.5,150.0,-79.75672,85.316464,84.59438400000000,0.12505,0.7019530000000000,0.001194,0.7011570000000000,112647.095,112649.413
1742703817.861560,,0,Tag,4,6.52,4.973,2.595,4.97,,9.794346000000000,-1.321975,0.735467,41.915432000000000,6.003658,2.154001,-1305.298304,-451.791904,126.59784000000000,-1305.0,-445.5,150.0,-79.79848,85.35056,85.407688,0.11960700000000000,0.701985,0.0061260000000000000,0.702048,112667.095,112669.44900000000
1742703817.880920,,0,Tag,4,6.52,4.932,2.563,4.99,,9.703651000000000,-1.264638,0.794935,41.926848,5.74857,2.499374,-1308.309376,-451.99443200000000,131.085784,-1308.0,-445.5,154.5,-79.845032,85.388712,86.21692,0.114128,0.70199,0.011029000000000000,0.7028950000000000,112687.095,112689.414
1742703817.901460,,0,Tag,4,6.807,4.906,2.584,5.157,,9.662925,-1.228851,0.821924,41.997512,5.751564,2.411711,-1305.305728,-450.42848,129.662216,-1305.0,-444.0,153.0,-79.897864,85.430584,87.021936,0.108608,0.701969,0.015891,0.7036980000000000,112707.095,112709.41500000000
1742703817.921900,,0,Tag,4,6.667,4.882,2.593,5.116,,9.780058,-1.196559,0.866883,41.858348,5.81746,2.2025350000000000,-1297.819776,-456.69235200000000,135.404256,-1297.5,-450.0,159.0,-79.947408,85.45561600000000,87.84432800000000,0.103099,0.701892,0.020776,0.704475,112727.095,112729.447
1742703817.941300,,0,Tag,4,6.728,4.887,2.658,5.16,,9.822408,-1.217048,0.8316360000000000,41.94822,5.846926,1.7990250000000000,-1305.316224,-455.126336,133.954968,-1305.0,-448.5,157.5,-79.991016,85.475464,88.669992,0.097632,0.701772,0.025686,0.7052110000000000,112747.095,112749.414
1742703817.960700,,0,Tag,4,6.45,4.86,2.625,5.181,,9.695048,-1.183082,0.76167,41.930244000000000,5.619355,1.719218,-1300.83008,-464.38710400000000,139.554656,-1300.5,-457.5,163.5,-80.030248,85.519016,89.474176,0.09217400000000000,0.701639,0.030637000000000000,0.70588,112767.095,112769.413
1742703817.982200,,0,Tag,4,6.347,4.851,2.637,5.198,,9.724344,-1.1740600000000000,0.666539,41.916736,5.709869000000000,1.677074,-1296.3371520000000,-467.519072,142.427504,-1296.0,-460.5,166.5,-80.069088,85.58928,90.251136,0.08671800000000000,0.701499,0.035587,0.7064780000000000,112787.095,112789.475
1742703818.001570,,0,Tag,4,6.437,4.884,2.644,5.219,,9.766925000000000,-1.192887,0.6307500000000000,41.720232000000000,5.7809350000000000,1.7074020000000000,-1305.34464,-464.657152,145.537376,-1305.0,-457.5,169.5,-80.10592800000000,85.659752,91.0244,0.081292,0.701324,0.040528,0.707031,112807.095,112809.441
1742703818.020920,,0,Tag,4,6.462,4.815,2.623,5.164,,9.715703,-1.227936,0.690379,41.597404,5.69585,1.633014,-1299.362944,-466.49321600000000,152.97670400000000,-1299.0,-459.0,177.0,-80.141824,85.712656,91.81322400000000,0.075879,0.701094,0.045461,0.70756,112827.095,112829.44
1742703818.041440,,0,Tag,3,4.786,2.646,5.246,,,9.671904,-1.193584,0.711865,41.493212,5.529726,1.9921450000000000,-1296.3592960000000,-467.924128,151.418096,-1296.0,-460.5,175.5,-80.17969600000000,85.76232,92.60169600000000,0.070473,0.7008290000000000,0.050358,0.70805,112847.095,112849.473
1742703818.061900,,0,Tag,4,6.462,4.729,2.644,5.284,,9.669375000000000,-1.191045,0.595978,41.292752,5.21809,2.545734,-1303.88096,-469.82768,160.3228,-1303.5,-462.0,184.5,-80.228256,85.836432,93.36316,0.06501600000000000,0.7005670000000000,0.055174,0.708473,112867.095,112869.443
1742703818.081310,,0,Tag,4,6.408,4.698,2.69,5.253,,9.708589,-1.137757,0.542717,41.096716,5.19659,3.125275,-1296.384,-475.888992,161.569568,-1296.0,-468.0,186.0,-80.289608,85.939544,94.090936,0.059509,0.700315,0.059883,0.708823,112887.095,112889.44
1742703818.101790,,0,Tag,4,6.518,4.695,2.733,5.243,,9.73,-1.135222,0.627636,40.854128000000000,5.188575,3.187421,-1297.901696,-480.721888,168.855504,-1297.5,-472.5,193.5,-80.360976,86.02993600000000,94.82648000000000,0.053968000000000000,0.700031,0.0645,0.709143,112907.095,112909.473
1742703818.121460,,0,Tag,4,6.581,4.662,2.713,5.341,,9.792135,-1.044204,0.7393690000000000,40.621468,4.999824000000000,3.238702,-1300.9016320000000,-482.220352,168.780656,-1300.5,-474.0,193.5,-80.432896,86.08980800000000,95.587688,0.048449,0.6996860000000000,0.069079,0.7094500000000000,112927.095,112929.439
1742703818.141870,,0,Tag,4,6.466,4.657,2.738,5.358,,9.778099,-1.074702,0.6995630000000000,40.459756,4.644056,3.7342810000000000,-1300.908416,-486.850784,171.574976,-1300.5,-478.5,196.5,-80.51167200000000,86.16682400000000,96.32712,0.042917,0.699338,0.073588,0.709695,112947.095,112949.441
1742703818.161830,,0,Tag,4,6.487,4.612,2.704,5.365,,9.758279,-1.030708,0.570116,40.299116,4.486447,4.156944,-1303.920128,-481.05945600000000,176.332976,-1303.5,-472.5,201.0,-80.5996,86.288296,97.018768,0.037352000000000000,0.699017,0.078023,0.709853,112967.095,112969.477
1742703818.181620,,0,Tag,3,6.462,4.607,2.733,,,9.726919000000000,-0.968726,0.53039,40.018736,4.491974,4.060998,-1305.43424,-485.824864,182.120496,-1305.0,-477.0,207.0,-80.69534400000000,86.4208,97.696112,0.03176,0.698688,0.08239000000000000,0.7099560000000000,112987.095,112989.439
1742703818.200020,,0,Tag,4,6.455,4.607,2.72,5.365,,9.822557,-0.875231,0.6647340000000000,40.044908,4.799982,2.541501,-1305.4490880000000,-484.59648,188.181728,-1305.0,-475.5,213.0,-80.776016,86.512536,98.412904,0.026264,0.698272,0.086835,0.7100600000000000,113007.095,113009.439
1742703818.221460,,0,Tag,4,6.369,4.533,2.74,5.497,,9.858927,-0.8562300000000000,0.739335,40.031076,4.739066,1.742934,-1303.944448,-493.51968,186.28192000000000,-1303.5,-484.5,211.5,-80.832352,86.565608,99.166288,0.020927000000000000,0.697762,0.09141000000000000,0.710164,113027.095,113029.474
1742703818.241820,,0,Tag,3,4.571,2.763,5.499,,,9.6465,-0.897378,0.6384260000000000,39.766268,4.560014,1.914245,-1303.962624,-495.35568000000000,193.70654400000000,-1303.5,-486.0,219.0,-80.881528,86.634168,99.90224000000000,0.015646,0.697229,0.09601500000000000,0.710216,113047.095,113049.443
1742703818.262170,,0,Tag,4,6.369,4.513,2.756,5.509,,9.59998,-0.813882,0.53742,39.538548,4.70329,1.919225,-1294.9562880000000,-487.728416,191.06928,-1294.5,-478.5,216.0,-80.933544,86.72792,100.607856,0.010384,0.696697,0.100572,0.7102030000000000,113067.095,113069.442
1742703818.281530,,0,Tag,4,6.286,4.499,2.823,5.471,,9.730951,-0.8421030000000000,0.504892,39.330072,4.876722,1.604986,-1297.974272,-489.564416,198.48657600000000,-1297.5,-480.0,223.5,-80.983744,86.809944,101.321264,0.005156,0.696125,0.105111,0.710164,113087.095,113089.475
1742703818.301960,,0,Tag,4,6.349,4.525,2.848,5.502,,9.721802,-0.8395970000000000,0.454499,39.262068,4.894263,1.168685,-1294.981376,-494.19478400000000,201.288256,-1294.5,-484.5,226.5,-81.025656,86.88052000000000,102.043392,-4E-06,0.695504,0.109679,0.710101,113107.095,113109.441
1742703818.321360,,0,Tag,4,6.338,4.455,2.906,5.502,,9.51957,-0.8451560000000000,0.39483800000000000,38.822504000000000,4.891571,1.3077840000000000,-1297.985152,-492.76384000000000,202.846848,-1297.5,-483.0,228.0,-81.06341600000000,86.958632,102.752792,-0.005105,0.694858,0.11423800000000000,0.709996,113127.095,113129.442
1742703818.341840,,0,Tag,4,6.29,4.47,2.86,5.564,,9.467374,-0.8323970000000000,0.388245,38.459204,4.949915,1.689179,-1299.49568,-495.96329600000000,207.20344,-1299.0,-486.0,232.5,-81.104992,87.01888800000000,103.47248000000000,-0.010184,0.694178,0.118722,0.7098710000000000,113147.095,113149.47200000000
1742703818.360230,,0,Tag,4,6.259,4.42,2.885,5.557,,9.563429,-0.813002,0.41329500000000000,37.97766,5.052198,1.874671,-1290.521344,-497.93436800000000,217.64699200000000,-1290.0,-487.5,243.0,-81.1548,87.052504,104.21028800000000,-0.015263000000000000,0.693465,0.123097,0.7097320000000000,113167.095,113169.444
1742703818.381740,,0,Tag,4,6.326,4.42,2.862,5.542,,9.602026,-0.8825960000000000,0.35276400000000000,37.627208000000000,5.111078,1.78768,-1289.004032,-488.60608000000000,210.563568,-1288.5,-478.5,235.5,-81.204608,87.067368,104.95860000000000,-0.020293,0.6927140000000000,0.127414,0.709577,113187.095,113189.442
1742703818.401120,,0,Tag,4,6.527,4.407,2.92,5.574,,9.478177000000000,-0.881817,0.353767,37.307328,5.203203000000000,1.934631,-1289.014272,-494.8024,214.788816,-1288.5,-484.5,240.0,-81.252192,87.073392,105.708744,-0.025265,0.6919340000000000,0.13169700000000000,0.7093970000000000,113207.095,113209.474
1742703818.421570,,0,Tag,4,6.383,4.394,2.855,5.662,,9.440803000000000,-0.8488320000000000,0.460157,37.09968,5.383611,2.166627,-1293.529216,-493.574016,220.839056,-1293.0,-483.0,246.0,-81.30380800000000,87.03684,106.49600800000000,-0.030234000000000000,0.6911000000000000,0.135911,0.70922,113227.095,113229.439
1742703818.441060,,0,Tag,4,6.387,4.376,2.927,5.617,,9.562851,-0.773639,0.5493860000000000,36.745800000000000,5.51218,2.114168,-1289.0507520000000,-498.47446400000000,229.638128,-1288.5,-487.5,255.0,-81.36012,86.945696,107.332832,-0.035207000000000000,0.690205,0.14005300000000000,0.7090570000000000,113247.095,113249.476
1742703818.461530,,0,Tag,4,6.329,4.342,2.959,5.672,,9.637256000000000,-0.775561,0.5185800000000000,36.635884,5.531646000000000,1.635518,-1293.558272,-497.11100800000000,232.69147200000000,-1293.0,-486.0,258.0,-81.411152,86.827624,108.19244000000000,-0.040127000000000000,0.6892580000000000,0.14419000000000000,0.7088870000000000,113267.095,113269.47
1742703818.480990,,0,Tag,4,6.293,4.348,2.92,5.655,,9.624013,-0.80751,0.45458100000000000,36.41914,5.712788,1.578686,-1289.072512,-500.377952,238.56116800000000,-1288.5,-489.0,264.0,-81.454088,86.703216,109.053456,-0.044967,0.6882740000000000,0.148339,0.708696,113287.095,113289.442
1742703818.502500,,0,Tag,4,6.306,4.342,2.973,5.688,,9.595834,-0.8183000000000000,0.41601900000000000,36.244736000000000,5.770993,1.3901950000000000,-1289.076864,-494.451648,240.32966400000000,-1288.5,-483.0,265.5,-81.494304,86.56474400000000,109.926752,-0.049781,0.687253,0.15248500000000000,0.708486,113307.095,113309.476
1742703818.520880,,0,Tag,4,6.306,4.319,3.053,5.698,,9.758893000000000,-0.876863,0.450823,36.176708,5.885044,1.0282800000000000,-1293.587456,-499.149568,244.611424,-1293.0,-487.5,270.0,-81.527368,86.401664,110.821528,-0.054536000000000000,0.6861770000000000,0.156642,0.708272,113327.095,113329.473
1742703818.540230,,0,Tag,4,6.306,4.262,2.998,5.679,,9.83567,-0.99373,0.43649,35.877468,5.787381,1.12177,-1292.09088,-500.71552000000000,246.04598400000000,-1291.5,-489.0,271.5,-81.55403200000000,86.24192,111.70976000000000,-0.059232,0.685074,0.16081100000000000,0.708028,113347.095,113349.43800000000
1742703818.561720,,0,Tag,4,6.248,4.279,3.014,5.746,,9.743218000000000,-1.003182,0.467055,35.752008,5.640459,1.53796,-1290.6017280000000,-502.41651200000000,250.47744,-1290.0,-490.5,276.0,-81.584784,86.094776,112.58044800000000,-0.063918,0.683971,0.16492100000000000,0.707741,113367.095,113369.48300000000
1742703818.582170,,0,Tag,4,6.275,4.25,3.092,5.698,,9.770449,-0.932792,0.493459,35.51242,5.593938,1.676034,-1295.1133440000000,-498.12368,255.164256,-1294.5,-486.0,280.5,-81.62275200000000,85.93868000000000,113.45645600000000,-0.06862600000000000,0.6828570000000000,0.168957,0.7074240000000000,113387.095,113389.488
1742703818.601590,,0,Tag,4,6.281,4.231,3.094,5.684,,9.887718,-0.934757,0.46360800000000000,35.312044,5.417174,1.597605,-1286.1201920000000,-502.75404800000000,257.980624,-1285.5,-490.5,283.5,-81.661608,85.791128,114.319088,-0.073307,0.681736,0.172954,0.707069,113407.095,113409.451
1742703818.620970,,0,Tag,4,6.306,4.223,3.143,5.717,,9.860826,-0.9000850000000000,0.48550900000000000,35.189036,5.4411250000000000,1.64038,-1299.6085760000000,-505.548416,253.317264,-1299.0,-493.5,279.0,-81.699936,85.642568,115.179672,-0.07796400000000000,0.680597,0.176927,0.7066860000000000,113427.095,113429.482
1742703818.641400,,0,Tag,4,6.302,4.229,3.053,5.715,,9.794619000000000,-0.841634,0.558415,35.063512000000000,5.365673,1.411395,-1293.62368,-504.32003200000000,259.39318400000000,-1293.0,-492.0,285.0,-81.736704,85.489296,116.04364,-0.082603,0.67943,0.180894,0.7062770000000000,113447.095,113449.484
1742703818.660750,,0,Tag,4,6.317,4.219,3.09,5.803,,9.834579,-0.8392960000000000,0.5710150000000000,34.997572,5.240754,1.1665300000000000,-1284.656,-510.92144000000000,272.63104,-1284.0,-498.0,298.5,-81.76964,85.326472,116.91476,-0.08720400000000000,0.678229,0.184859,0.7058520000000000,113467.095,113469.44900000000
1742703818.682340,,0,Tag,3,6.259,4.185,5.822,,,9.881705,-0.903563,0.516616,34.71328,5.0844630000000000,1.0322610000000000,-1286.142592,-500.16224,267.106208,-1285.5,-487.5,292.5,-81.79666400000000,85.187512,117.75777600000000,-0.091735,0.677021,0.18883,0.705386,113487.095,113489.484
1742703818.701740,,0,Tag,4,6.239,4.147,3.09,5.87,,9.834367,-0.9237790000000000,0.448665,34.74146,4.988322,0.943909,-1286.1381120000000,-507.586976,265.27025600000000,-1285.5,-495.0,291.0,-81.82099200000000,85.075136,118.57152000000000,-0.09622500000000000,0.6758110000000000,0.192801,0.704874,113507.095,113509.482
1742703818.721100,,0,Tag,4,6.324,4.143,3.161,5.844,,9.796162000000000,-0.9299650000000000,0.411976,34.488192,4.999994,1.049084,-1289.152512,-509.355488,271.18912,-1288.5,-496.5,297.0,-81.84464800000000,84.992328,119.35215200000000,-0.10067800000000000,0.674608,0.19675400000000000,0.704311,113527.095,113529.45
1742703818.741520,,0,Tag,4,6.272,4.135,3.196,5.87,,9.793703000000000,-0.9494970000000000,0.38676500000000000,34.2483,4.813041,1.1462000000000000,-1286.175232,-505.26521600000000,280.3896,-1285.5,-492.0,306.0,-81.868792,84.915448,120.12334400000000,-0.105108,0.6733940000000000,0.200679,0.703718,113547.095,113549.48700000000
1742703818.759930,,0,Tag,4,6.229,4.131,3.14,5.928,,9.750311,-0.994351,0.309482,34.065260000000000,4.851934,1.270367,-1287.6605440000000,-503.49670400000000,274.45968,-1287.0,-490.5,300.0,-81.89572,84.853944,120.87453600000000,-0.10951800000000000,0.672186,0.204556,0.7030840000000000,113567.095,113569.45300000000
1742703818.780400,,0,Tag,4,6.236,4.099,3.242,5.942,,9.655927,-0.9714030000000000,0.380804,33.993792,4.790937,1.478937,-1284.690304,-501.039904,286.589504,-1284.0,-487.5,312.0,-81.92416,84.788432,121.6266,-0.11391600000000000,0.6709610000000000,0.208399,0.702426,113587.095,113589.45
1742703818.801990,,0,Tag,4,6.241,4.051,3.182,5.935,,9.587358,-0.890242,0.492675,33.7825,4.728575,1.563639,-1283.17952,-497.840448,282.232864,-1282.5,-484.5,307.5,-81.956464,84.69148,122.40600000000000,-0.11831600000000000,0.669706,0.21217900000000000,0.701765,113607.095,113609.486
1742703818.821420,,0,Tag,3,6.191,3.269,5.988,,,9.549004,-0.855472,0.524052,33.677676,4.826353,1.532009,-1280.2016000000000,-499.743968,291.163328,-1279.5,-486.0,316.5,-81.992272,84.563536,123.214376,-0.12272900000000000,0.668418,0.215911,0.7010960000000000,113627.095,113629.45
1742703818.839750,,0,Tag,4,6.151,4.051,3.269,5.966,,9.603708,-0.8464580000000000,0.533916,33.680216,4.984012,1.133399,-1280.219776,-501.58,298.587968,-1279.5,-487.5,324.0,-82.02129600000000,84.41179200000000,124.04452000000000,-0.12709300000000000,0.667078,0.219655,0.7004320000000000,113647.095,113649.447
1742703818.861240,,0,Tag,4,6.105,4.018,3.276,5.937,,9.600708,-0.870456,0.457474,33.406628,5.005015,1.094466,-1283.215232,-507.50627200000000,296.812128,-1282.5,-493.5,322.5,-82.04562400000000,84.257712,124.875704,-0.131418,0.665706,0.223409,0.699751,113667.095,113669.484
1742703818.880600,,0,Tag,4,6.126,4.02,3.214,5.94,,9.598446,-0.907418,0.39331,33.242294,5.080289,1.012378,-1286.2274560000000,-497.21968,301.772672,-1285.5,-483.0,327.0,-82.067368,84.11044800000000,125.697448,-0.135706,0.664318,0.227156,0.6990450000000000,113687.095,113689.45
1742703818.901330,,0,Tag,4,6.114,3.977,3.299,5.968,,9.706988000000000,-0.9410950000000000,0.3826,33.242772000000000,5.170297,0.980833,-1287.7532160000000,-497.69222400000000,312.258016,-1287.0,-483.0,337.5,-82.086592,83.958344,126.521648,-0.139964,0.6629040000000000,0.230894,0.6983230000000000,113707.095,113709.45
1742703818.920720,,0,Tag,4,6.083,3.975,3.317,5.956,,9.733448,-0.897717,0.388903,33.041366,5.0891400000000000,1.181039,-1280.256768,-499.25820800000000,313.707296,-1279.5,-484.5,339.0,-82.107224,83.786976,127.36264,-0.14421600000000000,0.6614640000000000,0.234594,0.6975900000000000,113727.095,113729.481
1742703818.940130,,0,Tag,4,6.065,3.987,3.209,6.004,,9.674593,-0.888239,0.385005,32.784192,5.070129,1.344824,-1286.249216,-499.12316800000000,310.695744,-1285.5,-484.5,336.0,-82.132944,83.62412000000000,128.18882400000000,-0.148453,0.660037,0.238223,0.6968220000000000,113747.095,113749.447
1742703818.960590,,0,Tag,4,6.049,3.98,3.32,5.99,,9.730474,-0.8574810000000000,0.367623,32.732274,5.214344,1.2976810000000000,-1286.275328,-496.598848,321.31980800000000,-1285.5,-481.5,346.5,-82.157856,83.44756800000000,129.026808,-0.152675,0.6585830000000000,0.241833,0.6960420000000000,113767.095,113769.448
1742703818.982090,,0,Tag,4,6.069,3.961,3.32,6.049,,9.81045,-0.869976,0.40213300000000000,32.380562,5.170198,1.393157,-1289.260928,-491.83344,315.52124800000000,-1288.5,-477.0,340.5,-82.184512,83.26131200000000,129.87076,-0.156883,0.657115,0.24539900000000000,0.695245,113787.095,113789.48300000000
1742703819.000490,,0,Tag,4,6.076,3.959,3.361,6.006,,9.781346,-0.827017,0.433056,32.09914,5.071083,1.4303,-1286.2821120000000,-501.22921600000000,324.114144,-1285.5,-486.0,349.5,-82.213544,83.068032,130.71504,-0.16106300000000000,0.6556450000000000,0.24890300000000000,0.69443,113807.095,113809.445
1742703819.020940,,0,Tag,4,6.096,3.874,3.34,6.056,,9.769039,-0.7664370000000000,0.476213,32.063946,4.9670180000000000,1.3730830000000000,-1287.77152,-498.02982400000000,319.750176,-1287.0,-483.0,345.0,-82.24291200000000,82.8688,131.564472,-0.165237,0.654157,0.252389,0.693595,113827.095,113829.444
1742703819.041390,,0,Tag,4,5.995,3.87,3.324,6.022,,9.811367000000000,-0.727757,0.5196190000000000,31.790432,4.936773,1.282746,-1287.778944,-496.666336,322.81456,-1287.0,-481.5,348.0,-82.27194400000000,82.66408,132.412976,-0.169369,0.65266,0.25583,0.692747,113847.095,113849.478
1742703819.060740,,0,Tag,4,6.004,3.853,3.363,6.031,,9.862644,-0.6865050000000000,0.512589,31.606974000000000,4.775654000000000,1.34591,-1290.79744,-494.007008,330.4344,-1290.0,-478.5,355.5,-82.302376,82.447752,133.269624,-0.173487,0.65115,0.259231,0.6918840000000000,113867.095,113869.443
1742703819.080200,,0,Tag,4,6.067,3.851,3.414,6.024,,9.873404000000000,-0.664342,0.46501900000000000,31.397374,4.750514,1.115137,-1287.7981440000000,-489.511648,330.644256,-1287.0,-474.0,355.5,-82.332816,82.257904,134.094632,-0.177561,0.649655,0.262603,0.690983,113887.095,113889.442
1742703819.100650,,0,Tag,4,5.968,3.846,3.382,6.135,,9.845482000000000,-0.64196,0.450397,31.08787,4.5928250000000000,1.111037,-1290.812672,-491.28016000000000,336.563104,-1290.0,-475.5,361.5,-82.359512,82.087456,134.895232,-0.18157100000000000,0.6481590000000000,0.265965,0.69006,113907.095,113909.475
1742703819.121160,,0,Tag,4,6.011,3.853,3.435,6.092,,9.8627,-0.615875,0.38617600000000000,30.641748,4.490162,1.084006,-1290.815872,-494.34457600000000,337.92652800000000,-1290.0,-478.5,363.0,-82.386896,81.936088,135.669952,-0.185532,0.646678,0.26928400000000000,0.6891080000000000,113927.095,113929.445
1742703819.140550,,0,Tag,4,6.045,3.766,3.435,6.112,,9.896318000000000,-0.646463,0.339694,30.325116000000000,4.245404,1.037578,-1286.309632,-485.218848,335.34576,-1285.5,-469.5,360.0,-82.41424000000000,81.806936,136.413536,-0.18942600000000000,0.645219,0.27255400000000000,0.68813,113947.095,113949.444
1742703819.160980,,0,Tag,4,5.961,3.766,3.442,6.117,,9.891672,-0.6305500000000000,0.275624,29.93506,4.203713,1.076651,-1286.316672,-488.350752,338.207584,-1285.5,-472.5,363.0,-82.441848,81.69925600000000,137.12768,-0.19326,0.643779,0.275777,0.687128,113967.095,113969.48
